Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q05397	FAK1	1.76913551640369	0.398957620295737	2.16809313669943	2.13834612978609	-0.426501544308807	-0.429401349236887	0.0576159048603938	39.5555555555556
Q16620	TRKB	1.76396389459607	0.451180474926722	2.21514436952279	2.06996838504903	-0.515293744493538	-0.480571917362222	0.0534535230196789	19.7777777777778
P42681	TXK	1.55045553944767	0.363127345201461	1.91358288464913	1.91392504600447	-0.432539234228387	-0.420249848879283	0.0356248991024251	28
P36888	FLT3	1.24151791127003	0.485984035271641	1.72750194654167	1.83692563508329	-0.495090094897307	-0.486191076088348	0.0377539258543031	13.375
P09769	Fgr	1.06925122037264	0.566507995857409	1.63575921623005	1.81815641205523	-0.60467043982676	-0.605658958153314	0.201024735779013	7.11111111111111
P06239	Lck	1.50633970476767	0.294136287716081	1.80047599248375	1.81701503299642	-0.429620652523969	-0.448266087760357	0.0354067115287457	29.3333333333333
P30530	Axl	1.49161350596717	0.294136287716081	1.78574979368325	1.81701503299642	-0.342108301465886	-0.361323046505991	0.0350098282436935	56.2222222222222
Q12866	Mer	1.64824366603974	0.316243475976817	1.96448714201656	1.78898630939617	-0.37217437971534	-0.368551038799345	0.0280728063824288	50
O60674	JAK2	1.23084147888232	0.423258879261947	1.65410035814427	1.74588716042393	-0.430753775902052	-0.441832951766057	0.026154012453077	20.8888888888889
Q08345	DDR1	1.14347025081545	0.517126416391246	1.6605966672067	1.64789469666027	-0.765750113601545	-0.765750113601545	0	3
Q9H3Y6	Srm	1.32886948735271	0.294136287716081	1.62300577506879	1.61289505034049	-0.38136373876139	-0.374477609462078	0.04633333477013	41.4444444444444
Q04912	Ron	1.29746476398788	0.45023086179925	1.74769562578713	1.54399856279155	-0.563811428286236	-0.567416025011812	0.158094534285784	7.11111111111111
P11362	FGFR1	1.12853343551079	0.475957155890629	1.60449059140142	1.53485518335168	-0.488989756384101	-0.517309735263444	0.049770841112034	13.7777777777778
P23458	JAK1~b	0.809004535026317	0.441868917475251	1.25087345250157	1.48791340416274	-0.50852550296379	-0.583998498338494	0.150945990749408	4.5
P52333	JAK3	0.98471249796159	0.517126416391246	1.50183891435284	1.46790839372106	-0.67630178552397	-0.67630178552397	0	3
P42680	TEC	1.15770138041648	0.305189881846449	1.46289126226293	1.43680379128481	-0.367683405890223	-0.375825433738163	0.032377482588937	37.6666666666667
P21709	EphA1	0.876352547721156	0.42793036492118	1.30428291264234	1.38358750802103	-0.542112039356891	-0.553359858138055	0.0445711020695814	5.2
P06241	Fyn	1.29813988895707	0.294136287716081	1.59227617667316	1.38032243533236	-0.475717473610883	-0.498621588487987	0.0602702417182531	15.3333333333333
Q16288	TRKC	0.966992893593099	0.421064808556473	1.38805770214957	1.37658529559061	-0.422776877621038	-0.446769325572118	0.0461553219949471	17.5555555555556
P54762	EphB1	0.69011951872396	0.517126416391246	1.20724593511521	1.20724593511521	-0.546391448814457	-0.546391448814457	0	3
Q15375	EphA7	0.692037251655567	0.505845405981557	1.19788265763712	1.1919781856124	0.52549714756928	0.52549714756928	0	3
P51813	Etk/BMX	0.848026240821597	0.341020156940725	1.18904639776232	1.18019293540924	-0.357795527792068	-0.364245714474545	0.0643418647984288	31.3333333333333
P12931	Src	0.802189351488593	0.294136287716081	1.09632563920467	1.13577379562083	-0.338082774430108	-0.336563899732302	0.0320647859016834	38.5555555555556
P07332	Fes	0.831782183031886	0.350837143038728	1.18261932607061	1.10661556687962	-0.409669249963938	-0.429713752412837	0.0879852565800319	13.4444444444444
Q06418	Tyro3/Sky	0.712236241532831	0.294136287716081	1.00637252924891	1.09547920076166	-0.311245403667683	-0.317684420763629	0.0249214980672159	44.2222222222222
P07949	Ret	0.710143204118655	0.329966562810356	1.04010976692901	1.07929243966838	-0.376136452340224	-0.36927094777691	0.0504017685398629	16
P29597	Tyk2	0.639156337779363	0.393618634889395	1.03277497266876	1.0318907988718	-0.525966088417135	-0.525966088417135	0	3
P42685	FRK	0.91821508734796	0.294136287716081	1.21235137506404	1.02462334349816	-0.332949727651494	-0.309677789745448	0.0554817939473812	49.5555555555556
P14616	IRR	0.448941928515216	0.444080248870172	0.893022177385387	1.02160202816491	-0.345632932463637	-0.355375064188278	0.163565229780739	6.16666666666667
P35968	KDR	0.575240846583813	0.338350664237554	0.913591510821367	0.995678626217357	-0.322371366991079	-0.32154226992065	0.0607127817715861	19.5555555555556
P22455	FGFR4	0.612187296231925	0.345125440238374	0.957312736470299	0.934226147130164	-0.327557127667074	-0.332434953308952	0.04771987748619	19.2222222222222
Q13308	CCK4/PTK7	0.608201389535323	0.294136287716081	0.902337677251404	0.913925046004475	-0.506466856403405	-0.506466856403405	0	3
P08581	Met	0.578293924694077	0.294136287716081	0.872430212410158	0.903201180612702	-0.306376594780628	-0.319338299456759	0.033243004242422	30.5555555555556
P04629	TRKA	0.579140220600155	0.315292631981423	0.894432852581578	0.885896322404231	-0.356619927826243	-0.357264456936167	0.0175635921164451	12.7777777777778
Q06187	BTK	0.500182787502478	0.294136287716081	0.794319075218558	0.817015032996418	-0.306213682023472	-0.317190497050448	0.032452883766498	19
P07333	FmS/CSFR	0.485271200347032	0.304940341421015	0.790211541768047	0.78628041602025	-0.334267156822014	-0.358045662559705	0.083681800859716	9.11111111111111
Q6ZMQ8	Lmr1	0.490931000359643	0.301029995663981	0.791960996023624	0.777283528852417	-0.450271955549802	-0.450271955549802	0	3
P41240	CSK	0.517742668554617	0.285624186395818	0.803366854950435	0.767797010326237	-0.280290702352824	-0.285137915034448	0.0468971985818477	42.7777777777778
P07948	Lyn	0.455112357343592	0.294136287716081	0.749248645059673	0.7525570437695	-0.298254423363453	-0.29716900385955	0.0308928398676942	20.5555555555556
H0Y8A4	RYK	0.442080284166606	0.245895773998691	0.687976058165297	0.733034904067025	-0.300535965909572	-0.310772580816219	0.0962026395226135	8.11111111111111
P16591	Fer	0.472167509671587	0.28117822160349	0.753345731275077	0.707548983044326	-0.311103915435227	-0.326158525705018	0.0626153030170869	13.7777777777778
P42679	CTK	0.638320224783973	0.341020156940725	0.979340381724697	0.707548983044326	-0.336335442288402	-0.273161256585577	0.10204859071524	29.4444444444444
P08631	HCK	0.419415710659713	0.28546519138399	0.704880902043703	0.700850220695624	-0.275600348816352	-0.287041378722399	0.0686087459352085	23
Q08881	ITK	0.37320561411243	0.296900249496402	0.670105863608832	0.681352430996345	-0.267358120102871	-0.275170987297873	0.0347676353152651	37.7777777777778
P21802	FGFR2	0.462354340597156	0.28886680237581	0.751221142972966	0.666996315244302	-0.324360530985159	-0.317752691163333	0.057147365020626	8.88888888888889
P16234	PDGFR[alpha]	0.308515359392023	0.294136287716081	0.602651647108103	0.666770431123348	-0.268683761922258	-0.318824629077609	0.0752113007330268	5.33333333333333
Q14289	FAK2	0.486683911516658	0.294136287716081	0.780820199232738	0.65664655820357	-0.298141493314007	-0.276075914836828	0.0547925440211389	31.3333333333333
Q15303	HER4	0.257432051436678	0.294615260360954	0.552047311797632	0.65664655820357	-0.215988084561467	-0.230485729256267	0.0754912683027811	31.1111111111111
P51451	BLK	0.354371151510291	0.2767940950519	0.63116524656219	0.650683611229893	-0.271063670974605	-0.268607826336984	0.0254043031980293	21.5555555555556
P22607	FGFR3	0.397921593284512	0.250108449883439	0.648030043167951	0.619072762927119	-0.295430954863692	-0.317752691163333	0.096867263738673	7.44444444444444
P06213	InSR	0.317667376778656	0.294136287716081	0.611803664494736	0.614708391103962	-0.256490529028234	-0.263309214399029	0.0186264689467822	24.4444444444444
P08922	Ros	0.27662244623002	0.295849483160201	0.572471929390221	0.573218676282937	-0.252388812151479	-0.252388812151479	0	4
P10721	Kit	0.258791844497525	0.254248880307127	0.513040724804652	0.573150543562342	-0.223121877055605	-0.244591665239111	0.0629193689796425	15.4444444444444
P07947	Yes	0.318943564773398	0.294136287716081	0.613079852489479	0.556943645011343	-0.257668554685938	-0.252024019167551	0.0409938377791123	22.5555555555556
P35916	FLT4	0.36151567214763	0.283018951227315	0.644534623374945	0.556943645011343	-0.257367030636997	-0.224868928028042	0.105986983029629	15.4444444444444
P42684	Arg	0.357103018725985	0.294136287716081	0.651239306442066	0.549061496134023	-0.261463265997357	-0.242749129946706	0.0515072107080444	48.1111111111111
P04626	HER2	0.264086507196309	0.294136287716081	0.55822279491239	0.513099349094949	-0.226394395951907	-0.217266636310154	0.0417613129399809	33.1111111111111
Q13882	Brk	0.327154217230274	0.28546519138399	0.612619408614264	0.503147812627265	-0.252573296956327	-0.242980720978373	0.0464819836140595	62
P00519	Abl	0.182517132564858	0.294136287716081	0.476653420280939	0.481222931073225	-0.222874714886007	-0.231258451689385	0.0247480350747043	50.3333333333333
P08069	IGF1R	0.215322746917125	0.218457650486441	0.433780397403566	0.47723244834042	-0.208643599650456	-0.216646642276007	0.0428993280712451	16.7777777777778
P09619	PDGFR[beta]	0.145342158717575	0.268122998719809	0.413465157437384	0.407645562543599	-0.161777993514164	-0.16349675422725	0.0216223839191333	13.1111111111111
P43405	Syk	0.164241266808178	0.294136287716081	0.458377554524259	0.407645562543599	-0.226485487679009	-0.218546541696927	0.0249682654465736	70
P21860	HER3	0.122609077693571	0.268122998719809	0.39073207641338	0.405395327033188	-0.199270236581511	-0.209954845294577	0.023872708815902	43.7777777777778
P29376	LTK	0.113697003550633	0.23710148100094	0.350798484551573	0.331293606514838	-0.143824111418012	-0.112331531558114	0.0905705902314269	16
P54756	EphA5	0.130542892511908	0.113396474211147	0.243939366723055	0.31943152403676	0.122755815376622	0.165482522566783	0.0854534143803213	5.25
Q9UM73	ALK	0.107445137573948	0.277112085075555	0.384557222649503	0.318245151314288	-0.177098631468392	-0.151291499884432	0.0521756006603976	42.5555555555556
P43403	ZAP70	0.0754248033484211	0.250780806055628	0.326205609404049	0.28463855003826	-0.192653788912857	-0.188426371177012	0.0218360462936515	60
P29322	EphA8	0.160005142009085	0.0638837544772243	0.22388889648631	0.276281696173968	-0.180843376671825	-0.20333229895391	0.0389519560000379	3.66666666666667
P29320	EphA3	0.153749269728317	0.0947439512515487	0.248493220979865	0.248493220979865	0.15156617461164	0.15156617461164	0	5
P29317	EphA2	0.184739551622672	0.109177885232802	0.293917436855473	0.176525770829699	-0.154737777557054	-0.138152153852436	0.111547306670187	6.88888888888889
P00533	EGFR	0.0165272670968781	0.194124227688103	0.210651494784981	0.169829789869652	-0.123056717841382	-0.13178775860146	0.0363566722098887	48.4444444444444
P17948	FLT1	0.0556044760626564	0.145916026339201	0.201520502401857	0.143300103818786	-0.0885988243734794	-0.103979453492605	0.068978435423146	19.3333333333333
P54764	EphA4	0.0540468551073014	0.0152524968535584	0.0692993519608598	0.099305225547602	0.0570655197774872	0.0683486123555681	0.0542745167455445	3.88888888888889
