Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P08631	HCK	2.4452698678134	0.96657624451305	3.41184611232645	3.66554624884907	-3.79819737603803	-3.66538957795166	0.376575552620103	23
P12931	Src	2.20532631256493	0.96657624451305	3.17190255707798	3.36451625318509	-3.23275257375376	-3.25429376895107	0.0760713111097494	38.5555555555556
P07948	Lyn	1.7556897323131	0.96657624451305	2.72226597682615	3.06348625752111	-3.36272174413921	-3.51542221949161	0.316586410117841	20.5555555555556
P06239	Lck	1.83816069836788	0.96657624451305	2.80473694288093	2.76245626185713	-3.25601719675685	-3.26049033872319	0.0538124359909783	29.3333333333333
P42685	FRK	1.63094595007551	0.96657624451305	2.59752219458856	2.71130373940974	-2.96104099561493	-2.95474967496714	0.0327317320734445	49.5555555555556
P51451	BLK	1.72507136915034	0.96657624451305	2.69164761366339	2.66554624884907	-3.46370057408815	-3.24124166012085	0.428925103081682	21.5555555555556
P30530	Axl	1.26800071259641	0.96657624451305	2.23457695710946	2.21838821750685	-2.86148661255801	-2.84990034207611	0.123641227666638	56.2222222222222
P06241	Fyn	1.19713436848107	0.96657624451305	2.16371061299412	2.18842499412941	-3.28993273549899	-3.26469878723231	0.190832568744073	15.3333333333333
P07949	Ret	1.06419795608178	0.96657624451305	2.03077420059483	2.03207779326948	-3.17585761825683	-3.1956356267968	0.125700853326621	16
P16234	PDGFR[alpha]	0.969320843819573	0.96657624451305	1.93589708833262	1.99344839091335	-3.64491469620647	-3.80953963261214	0.246937404608504	5.33333333333333
P29376	LTK	0.99575924244581	0.96657624451305	1.96233548695886	1.97535016882056	-3.2752427006913	-3.15026232577005	0.555241904970537	16
Q06418	Tyro3/Sky	0.905613491264861	0.96657624451305	1.87218973577791	1.91735822184287	-2.8150015756614	-2.81490343349809	0.090269328578623	44.2222222222222
P42684	Arg	0.904131898290616	0.96657624451305	1.87070814280367	1.81428790012999	-2.78374986953737	-2.77908346572501	0.0981367951708933	48.1111111111111
P21860	HER3	0.848810827905769	0.96657624451305	1.81538707241882	1.8082137524178	-2.80055319507136	-2.76673011008701	0.111034372947917	43.7777777777778
P07947	Yes	0.881740816480627	0.96657624451305	1.84831706099368	1.76791915755863	-2.93981892535024	-2.82724147787042	0.228140131928924	22.5555555555556
P43405	Syk	0.812995837911754	0.96657624451305	1.7795720824248	1.746468156473	-2.69064052585776	-2.68906259517859	0.0589835321905271	70
P00519	Abl	0.779104842094425	0.96657624451305	1.74568108660748	1.7210635766989	-2.75388713876467	-2.75188408586274	0.131877001063511	50.3333333333333
P06213	InSR	0.823157675618317	0.96657624451305	1.78973392013137	1.68782264356022	-2.90001387542826	-2.91838068734563	0.100295638728347	24.4444444444444
H0Y8A4	RYK	0.710483767444663	0.96657624451305	1.67706001195771	1.67432017315657	-3.08693852455173	-3.09628382287366	0.191482316896266	8.11111111111111
Q16288	TRKC	0.652768124288202	0.96657624451305	1.61934436880125	1.66991105425152	-2.86293851849262	-2.86634107946764	0.151050007901556	17.5555555555556
Q13308	CCK4/PTK7	0.672018539121855	0.96657624451305	1.63859478363491	1.64851290955029	-3.40779169197977	-3.40779169197977	0	3
Q9UM73	ALK	0.611325350218505	0.96657624451305	1.57790159473156	1.62415356369084	-2.71348086413849	-2.7415635906762	0.128438860365926	42.5555555555556
P04629	TRKA	0.603342720035805	0.96657624451305	1.56991896454886	1.58999928745654	-2.85857917557895	-2.87909082911891	0.122068089753798	12.7777777777778
Q14289	FAK2	0.626266809113559	0.96657624451305	1.59284305362661	1.57918641817432	-2.7501364110138	-2.74461722431223	0.0826635208536862	31.3333333333333
P42680	TEC	0.640744288779648	0.96657624451305	1.6073205332927	1.56174252789311	-2.67008602926955	-2.70685120693515	0.215686798890226	37.6666666666667
P09769	Fgr	0.483612640913091	0.96657624451305	1.45018888542614	1.55495653854982	-2.6877126359139	-2.89417671595454	0.423659781303306	7.11111111111111
Q08345	DDR1	0.565428563782096	0.96657624451305	1.53200480829515	1.55160289654223	-3.13620126799759	-3.13620126799759	0	3
P08069	IGF1R	0.801580491477338	0.96657624451305	1.76815673599039	1.5482749531933	-2.92527828828859	-2.84820392200705	0.227981025550296	16.7777777777778
Q04912	Ron	0.542018440687682	0.96657624451305	1.50859468520073	1.52882568169266	-2.98654434947423	-2.96742662267974	0.295768230089487	7.11111111111111
Q16620	TRKB	0.54731799076122	0.96657624451305	1.51389423527427	1.52882568169266	-2.76425158418035	-2.74991267205155	0.085324425815743	19.7777777777778
P09619	PDGFR[beta]	0.686883570851488	0.96657624451305	1.65345981536454	1.4923599804368	-2.96402713430276	-2.76270516371172	0.28316020253905	13.1111111111111
P08581	Met	0.536843585985019	0.96657624451305	1.50341983049807	1.43255013845692	-2.71396524938283	-2.67957142640785	0.130287200994059	30.5555555555556
P21802	FGFR2	0.408171906370279	0.96657624451305	1.37474815088333	1.43255013845692	-2.55590077265291	-2.75600085245598	0.489648611328399	8.88888888888889
Q9H3Y6	Srm	0.457846693408006	0.96657624451305	1.42442293792106	1.43001780194152	-2.61530638009422	-2.59918874279169	0.0568614683610753	41.4444444444444
P22607	FGFR3	0.393929236591961	0.96657624451305	1.36050548110501	1.40309515911864	-2.50507824126726	-2.75600085245598	0.509678430097752	7.44444444444444
P43403	ZAP70	0.404489649517038	0.96657624451305	1.37106589403009	1.36888105858754	-2.56645410425915	-2.57676800686451	0.0781254892964151	60
P42681	TXK	0.351556348332742	0.96657624451305	1.31813259284579	1.34957590339215	-2.5445993135668	-2.56387881133618	0.0785902306308768	28
Q12866	Mer	0.462887799562577	0.96657624451305	1.42946404407563	1.34126379355138	-2.59671525631928	-2.57491131777614	0.0871918385317632	50
P07333	FmS/CSFR	0.339206761892058	0.96657624451305	1.30578300640511	1.30381841283148	-2.61419720580732	-2.62139835634624	0.303266627644674	9.11111111111111
Q05397	FAK1	0.394943854249122	0.96657624451305	1.36152009876217	1.29633039143893	-2.57371576094572	-2.54000303515038	0.0857399813769549	39.5555555555556
P42679	CTK	0.449552784612444	0.96657624451305	1.41612902912549	1.2835292062742	-2.64174920547633	-2.55343407344268	0.289747624945283	29.4444444444444
P16591	Fer	0.294210252507952	0.96657624451305	1.260786497021	1.26071253222913	-2.49987073094628	-2.53353692122492	0.291458539789394	13.7777777777778
P29322	EphA8	0.250728586231853	0.96657624451305	1.2173048307449	1.24230037491226	-2.31114733499353	-2.42827151675001	0.202865033597148	3.66666666666667
Q6ZMQ8	Lmr1	0.267620185578292	0.96657624451305	1.23419643009134	1.23257695797466	-2.33451933704271	-2.33451933704271	0	3
P21709	EphA1	0.323533868477035	0.96657624451305	1.29011011299009	1.22779568602868	-2.5389397122151	-2.35313429822943	0.323877292164633	5.2
P29317	EphA2	0.313425164976349	0.96657624451305	1.2800014094894	1.22779568602868	-2.49243640692429	-2.3883027045131	0.208987297394516	6.88888888888889
P07332	Fes	0.308067144216694	0.96657624451305	1.27464338872974	1.22150145293099	-2.51645988637624	-2.42894531187108	0.223033310271426	13.4444444444444
